"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,21088,"s_nop 2",4,48,48,0,""
2,21092,"v_accvgpr_read_b32 v10, a48",4,16,0,0,""
2,21100,"v_bfe_u32 v11, v10, 16, 1",4,16,0,0,""
2,21108,"v_add3_u32 v11, v11, v10, s4",4,16,0,0,""
2,21116,"v_or_b32_e32 v12, 0x400000, v10",4,16,0,0,""
2,21124,"s_waitcnt lgkmcnt(0)",4,16,16,0,""
2,21128,"v_mfma_f32_32x32x8_bf16 a[32:47], v[2:3], v[8:9], a[32:47]",4,16,0,0,""
2,21136,"v_cmp_u_f32_e32 vcc, v10, v10",4,16,0,0,""
2,21140,"s_nop 1",4,32,32,0,""
2,21144,"v_cndmask_b32_e32 v2, v11, v12, vcc",4,16,0,0,""
2,21148,"global_store_short_d16_hi v[0:1], v2, off",4,48,32,32,""
2,21156,"v_mfma_f32_32x32x8_bf16 a[16:31], v[4:5], v[6:7], a[16:31]",4,20,0,0,""
2,21164,"s_nop 4",4,76,76,0,""
2,21168,"v_accvgpr_read_b32 v2, a32",4,16,0,0,""
2,21176,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21184,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21192,"v_or_b32_e32 v10, 0x400000, v2",4,16,0,0,""
2,21200,"v_mfma_f32_32x32x8_bf16 a[0:15], v[4:5], v[8:9], a[0:15]",4,16,0,0,""
2,21208,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,21212,"s_nop 1",4,32,32,0,""
2,21216,"v_cndmask_b32_e32 v2, v3, v10, vcc",4,16,0,0,""
2,21220,"global_store_short_d16_hi v[0:1], v2, off offset:128",4,48,32,32,""
2,21228,"v_accvgpr_read_b32 v2, a16",4,16,0,0,""
2,21236,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21244,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21252,"v_or_b32_e32 v6, 0x400000, v2",4,16,0,0,""
2,21260,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,21264,"s_nop 1",4,32,32,0,""
2,21268,"v_cndmask_b32_e32 v4, v3, v6, vcc",4,16,0,0,""
2,21272,"v_lshl_add_u64 v[2:3], s[0:1], 1, v[0:1]",4,16,0,0,""
2,21280,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,21288,"v_accvgpr_read_b32 v2, a0",4,16,0,0,""
2,21296,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21304,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21312,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
2,21320,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,21324,"s_add_i32 s0, s0, 64",4,16,0,64,""
2,21328,"s_nop 0",4,16,16,0,""
2,21332,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,21336,"v_lshl_add_u64 v[2:3], s[0:1], 1, v[0:1]",4,16,0,0,""
2,21344,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,21352,"v_accvgpr_read_b32 v2, a49",4,16,0,0,""
2,21360,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21368,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21376,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
2,21384,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,21388,"s_add_i32 s0, s0, s2",4,16,0,64,""
2,21392,"s_nop 0",4,16,16,0,""
2,21396,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,21400,"v_lshl_add_u64 v[2:3], s[2:3], 1, v[0:1]",4,16,0,0,""
2,21408,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,21416,"v_accvgpr_read_b32 v4, a33",4,16,0,0,""
2,21424,"v_bfe_u32 v5, v4, 16, 1",4,16,0,0,""
2,21432,"v_add3_u32 v5, v5, v4, s4",4,16,0,0,""
2,21440,"v_or_b32_e32 v6, 0x400000, v4",4,16,0,0,""
2,21448,"v_cmp_u_f32_e32 vcc, v4, v4",4,16,0,0,""
2,21452,"s_mul_i32 s3, s2, 5",4,16,0,64,""
2,21456,"s_nop 0",4,16,16,0,""
2,21460,"v_cndmask_b32_e32 v4, v5, v6, vcc",4,16,0,0,""
2,21464,"global_store_short_d16_hi v[2:3], v4, off offset:128",4,16,0,32,""
2,21472,"v_accvgpr_read_b32 v2, a17",4,16,0,0,""
2,21480,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21488,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21496,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
2,21504,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,21508,"s_nop 1",4,32,32,0,""
2,21512,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,21516,"v_lshl_add_u64 v[2:3], s[6:7], 1, v[0:1]",4,16,0,0,""
2,21524,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,21532,"v_accvgpr_read_b32 v2, a1",4,16,0,0,""
2,21540,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21548,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21556,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
2,21564,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,21568,"s_lshl_b32 s6, s2, 1",4,16,0,64,""
2,21572,"s_ashr_i32 s7, s6, 31",4,16,0,0,""
2,21576,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,21580,"v_lshl_add_u64 v[2:3], s[0:1], 1, v[0:1]",4,16,0,0,""
2,21588,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,21596,"v_accvgpr_read_b32 v2, a50",4,16,0,0,""
2,21604,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21612,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21620,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
2,21628,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,21632,"s_add_i32 s0, s0, s2",4,16,0,64,""
2,21636,"s_nop 0",4,16,16,0,""
2,21640,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,21644,"v_lshl_add_u64 v[2:3], s[6:7], 1, v[0:1]",4,16,0,0,""
2,21652,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,21660,"v_accvgpr_read_b32 v4, a34",4,16,0,0,""
2,21668,"v_bfe_u32 v5, v4, 16, 1",4,16,0,0,""
2,21676,"v_add3_u32 v5, v5, v4, s4",4,16,0,0,""
2,21684,"v_or_b32_e32 v6, 0x400000, v4",4,16,0,0,""
2,21692,"v_cmp_u_f32_e32 vcc, v4, v4",4,16,0,0,""
2,21696,"s_mul_i32 s6, s2, 0x42",4,16,0,64,""
2,21704,"s_mov_b32 s7, s1",4,16,0,0,""
2,21708,"v_cndmask_b32_e32 v4, v5, v6, vcc",4,16,0,0,""
2,21712,"global_store_short_d16_hi v[2:3], v4, off offset:128",4,16,0,32,""
2,21720,"v_accvgpr_read_b32 v2, a18",4,16,0,0,""
2,21728,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21736,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21744,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
2,21752,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,21756,"s_nop 1",4,32,32,0,""
2,21760,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,21764,"v_lshl_add_u64 v[2:3], s[6:7], 1, v[0:1]",4,16,0,0,""
2,21772,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,21780,"v_accvgpr_read_b32 v2, a2",4,16,0,0,""
2,21788,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21796,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21804,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
2,21812,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,21816,"s_mul_i32 s6, s2, 3",4,16,0,64,""
2,21820,"s_ashr_i32 s7, s6, 31",4,16,0,0,""
2,21824,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,21828,"v_lshl_add_u64 v[2:3], s[0:1], 1, v[0:1]",4,16,0,0,""
2,21836,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,21844,"v_accvgpr_read_b32 v2, a51",4,16,0,0,""
2,21852,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21860,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21868,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
2,21876,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,21880,"s_add_i32 s0, s0, s2",4,16,0,64,""
2,21884,"s_nop 0",4,16,16,0,""
2,21888,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,21892,"v_lshl_add_u64 v[2:3], s[6:7], 1, v[0:1]",4,16,0,0,""
2,21900,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,21908,"v_accvgpr_read_b32 v4, a35",4,16,0,0,""
2,21916,"v_bfe_u32 v5, v4, 16, 1",4,16,0,0,""
2,21924,"v_add3_u32 v5, v5, v4, s4",4,16,0,0,""
2,21932,"v_or_b32_e32 v6, 0x400000, v4",4,16,0,0,""
2,21940,"v_cmp_u_f32_e32 vcc, v4, v4",4,16,0,0,""
2,21944,"s_mul_i32 s6, s2, 0x43",4,16,0,64,""
2,21952,"s_mov_b32 s7, s1",4,16,0,0,""
2,21956,"v_cndmask_b32_e32 v4, v5, v6, vcc",4,16,0,0,""
2,21960,"global_store_short_d16_hi v[2:3], v4, off offset:128",4,16,0,32,""
2,21968,"v_accvgpr_read_b32 v2, a19",4,16,0,0,""
2,21976,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,21984,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,21992,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
2,22000,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,22004,"s_nop 1",4,32,32,0,""
2,22008,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,22012,"v_lshl_add_u64 v[2:3], s[6:7], 1, v[0:1]",4,16,0,0,""
2,22020,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,22028,"v_accvgpr_read_b32 v2, a3",4,16,0,0,""
2,22036,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,22044,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,22052,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
2,22060,"v_cmp_u_f32_e32 vcc, v2, v2",4,16,0,0,""
2,22064,"s_lshl_b32 s6, s2, 3",4,16,0,64,""
2,22068,"s_ashr_i32 s7, s6, 31",4,16,0,0,""
2,22072,"v_cndmask_b32_e32 v4, v3, v4, vcc",4,16,0,0,""
2,22076,"v_lshl_add_u64 v[2:3], s[0:1], 1, v[0:1]",4,16,0,0,""
2,22084,"global_store_short_d16_hi v[2:3], v4, off",4,16,0,32,""
2,22092,"v_accvgpr_read_b32 v2, a52",4,16,0,0,""
2,22100,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,22108,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,22116,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
